Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default
34,Male,703000.0,728,756000.0,24,Employed,7.16,9.9,Bachelor,Married,1,1
52,Male,1027000.0,757,948000.0,48,Employed,6.29,6.4,High School,Married,3,0
25,Male,878000.0,690,630000.0,60,Self-employed,9.3,7.8,Master,Single,0,0
43,Female,865000.0,844,857000.0,36,Self-employed,4.68,4.9,High School,Married,0,0
45,Male,1156000.0,526,555000.0,36,Employed,13.22,6.9,Master,Single,0,1
30,Female,674000.0,622,431000.0,36,Employed,10.34,9.2,Bachelor,Married,0,1
64,Male,792000.0,666,498000.0,12,Self-employed,10.02,8.8,High School,Married,4,1
38,Female,836000.0,679,438000.0,24,Employed,8.63,5.3,High School,Married,1,0
40,Male,708000.0,807,969000.0,36,Employed,4.79,8.0,PhD,Single,2,0
40,Male,990000.0,705,393000.0,24,Self-employed,8.85,4.7,Master,Married,1,0
38,Female,689000.0,527,1301000.0,48,Employed,13.19,27.9,High School,Single,0,1
25,Male,860000.0,669,873000.0,24,Employed,8.93,12.1,PhD,Single,0,0
51,Male,854000.0,671,291000.0,36,Employed,8.87,4.5,High School,Married,1,0
63,Male,971000.0,828,689000.0,36,Self-employed,5.16,4.7,Master,Divorced,1,0
37,Male,733000.0,714,477000.0,36,Employed,7.58,5.7,Master,Single,2,0
49,Male,794000.0,723,674000.0,36,Employed,7.31,7.8,Master,Married,0,0
51,Female,903000.0,742,433000.0,48,Employed,6.74,7.0,Bachelor,Single,3,1
55,Male,943000.0,757,701000.0,36,Self-employed,7.29,7.8,Bachelor,Married,0,1
43,Male,853000.0,723,572000.0,48,Employed,7.31,6.4,Master,Married,3,0
40,Male,1518000.0,623,705000.0,36,Employed,10.31,5.7,Bachelor,Single,1,0
40,Female,650000.0,789,340000.0,24,Employed,5.33,4.1,High School,Married,3,1
50,Female,859000.0,747,966000.0,36,Employed,6.59,8.6,Master,Married,4,0
54,Male,615000.0,750,233000.0,36,Employed,6.5,4.6,Master,Married,2,0
36,Male,935000.0,847,932000.0,48,Self-employed,4.59,6.0,Bachelor,Married,2,1
42,Female,637000.0,767,688000.0,48,Employed,5.99,9.6,Bachelor,Married,2,1
57,Male,831000.0,775,562000.0,24,Employed,5.75,6.2,Bachelor,Married,5,0
53,Female,799000.0,821,637000.0,12,Employed,4.37,5.4,Master,Married,2,0
66,Female,998000.0,592,1074000.0,24,Employed,11.24,12.8,Master,Single,0,0
52,Female,760000.0,691,386000.0,60,Employed,8.27,5.2,Master,Married,1,0
42,Male,722000.0,710,390000.0,12,Employed,7.7,5.2,Master,Single,2,0
47,Female,1391000.0,649,734000.0,36,Employed,9.53,6.0,Master,Single,1,0
49,Female,948000.0,778,1247000.0,36,Employed,5.66,7.9,Bachelor,Married,4,1
32,Female,699000.0,755,960000.0,36,Employed,6.35,10.4,High School,Single,2,0
46,Male,804000.0,744,334000.0,24,Employed,6.68,5.8,Master,Single,0,0
50,Male,1513000.0,847,1958000.0,24,Employed,3.59,5.8,High School,Married,4,0
36,Male,778000.0,630,735000.0,36,Employed,10.1,10.8,PhD,Married,1,1
52,Male,735000.0,748,1150000.0,12,Employed,6.56,11.4,PhD,Single,2,1
47,Female,721000.0,703,597000.0,12,Employed,7.91,9.0,Bachelor,Married,4,0
61,Male,788000.0,645,503000.0,12,Employed,9.65,7.9,Bachelor,Married,3,0
29,Male,683000.0,596,732000.0,36,Employed,11.12,13.5,Bachelor,Single,0,0
39,Male,606000.0,797,642000.0,36,Employed,5.09,6.9,Master,Married,2,0
47,Female,651000.0,714,1430000.0,24,Employed,7.58,18.6,Master,Married,4,0
40,Female,675000.0,773,795000.0,36,Employed,5.81,8.4,High School,Married,0,0
50,Male,1047000.0,702,777000.0,24,Self-employed,8.94,8.3,Master,Married,4,0
52,Male,794000.0,617,311000.0,36,Employed,10.49,6.9,Master,Married,3,1
33,Male,775000.0,651,396000.0,24,Employed,9.47,5.6,High School,Married,1,0
45,Female,1304000.0,663,491000.0,36,Employed,9.11,3.9,Bachelor,Married,3,0
45,Female,1315000.0,832,941000.0,24,Employed,4.04,4.7,Bachelor,Married,0,0
42,Female,785000.0,444,617000.0,60,Self-employed,16.68,14.8,High School,Married,1,1
59,Male,767000.0,840,607000.0,12,Employed,3.8,3.9,High School,Divorced,4,0
54,Female,712000.0,837,920000.0,60,Employed,3.89,7.8,High School,Married,1,0
50,Male,1082000.0,847,1009000.0,48,Employed,3.59,4.7,PhD,Divorced,0,0
50,Female,826000.0,686,472000.0,36,Employed,8.42,9.2,High School,Married,3,0
44,Male,769000.0,827,627000.0,60,Employed,4.19,4.8,Bachelor,Single,0,0
59,Female,735000.0,666,610000.0,24,Employed,9.02,10.3,High School,Married,1,0
50,Male,715000.0,503,417000.0,24,Employed,13.91,8.9,Master,Married,1,1
51,Female,965000.0,619,653000.0,24,Employed,10.43,9.6,Master,Married,1,0
55,Female,649000.0,818,364000.0,24,Employed,4.46,5.5,Master,Married,0,1
39,Male,1164000.0,477,510000.0,36,Employed,14.69,8.7,Master,Single,0,0
53,Male,767000.0,702,1677000.0,36,Employed,7.94,20.1,Bachelor,Married,1,1
37,Female,800000.0,552,848000.0,12,Employed,12.44,14.6,Bachelor,Married,1,1
41,Male,604000.0,637,218000.0,36,Employed,9.89,4.7,Master,Single,1,0
41,Male,845000.0,560,215000.0,24,Employed,12.2,4.2,High School,Single,1,0
65,Male,844000.0,784,657000.0,36,Employed,5.48,4.9,Master,Married,2,0
55,Female,878000.0,712,941000.0,60,Employed,7.64,9.1,High School,Married,2,0
50,Male,1419000.0,800,866000.0,36,Employed,5.0,4.1,PhD,Married,2,0
51,Male,924000.0,736,1083000.0,36,Employed,6.92,9.4,Bachelor,Divorced,4,1
46,Male,699000.0,831,565000.0,36,Employed,4.07,4.8,Bachelor,Married,4,0
61,Male,758000.0,693,484000.0,48,Self-employed,9.21,6.9,Bachelor,Married,1,1
45,Female,1033000.0,724,1047000.0,12,Employed,7.28,7.9,Master,Married,2,0
42,Female,1308000.0,709,725000.0,60,Employed,7.73,5.3,Bachelor,Single,1,0
35,Female,906000.0,687,544000.0,36,Employed,8.39,6.6,Bachelor,Married,3,1
53,Male,1090000.0,780,1120000.0,36,Employed,5.6,6.4,Bachelor,Married,3,0
51,Female,1056000.0,725,738000.0,60,Employed,7.25,5.9,High School,Married,3,0
42,Male,1368000.0,766,2636000.0,60,Employed,6.02,13.5,High School,Married,1,1
28,Male,498000.0,762,508000.0,36,Employed,6.14,10.6,High School,Single,1,0
55,Female,1088000.0,607,911000.0,12,Employed,10.79,9.6,PhD,Married,2,0
26,Female,1121000.0,727,779000.0,48,Employed,7.19,6.0,Master,Single,1,0
50,Female,631000.0,610,599000.0,36,Employed,10.7,14.1,High School,Married,2,0
63,Female,735000.0,711,446000.0,36,Employed,7.67,6.1,High School,Married,1,1
43,Male,681000.0,733,554000.0,24,Employed,7.01,7.2,Bachelor,Married,3,0
38,Male,686000.0,848,374000.0,36,Employed,3.56,5.0,Bachelor,Married,2,0
50,Female,768000.0,509,699000.0,48,Employed,13.73,15.1,Master,Married,0,1
54,Male,951000.0,562,642000.0,24,Employed,12.14,10.2,Bachelor,Married,3,1
46,Male,1134000.0,553,1797000.0,60,Employed,12.41,20.6,PhD,Married,3,1
63,Female,1273000.0,667,2887000.0,24,Self-employed,9.99,24.0,High School,Married,0,0
30,Female,644000.0,772,687000.0,12,Employed,5.84,10.2,Bachelor,Single,1,0
45,Male,688000.0,779,531000.0,36,Unemployed,7.63,7.6,PhD,Single,2,1
50,Female,1340000.0,748,657000.0,48,Employed,6.56,3.9,High School,Married,0,0
56,Female,1084000.0,798,1273000.0,60,Employed,5.06,8.0,Bachelor,Married,0,0
36,Female,854000.0,647,613000.0,48,Employed,9.59,10.8,Bachelor,Single,2,0
53,Male,1018000.0,561,772000.0,24,Employed,12.17,12.6,Bachelor,Married,0,0
46,Male,856000.0,539,1163000.0,60,Employed,12.83,18.6,Bachelor,Married,0,0
42,Male,1001000.0,782,531000.0,60,Employed,5.54,4.0,PhD,Single,3,0
34,Male,750000.0,747,370000.0,24,Employed,6.59,4.2,PhD,Single,1,0
56,Male,965000.0,739,625000.0,36,Employed,6.83,5.7,Master,Divorced,1,0
35,Male,565000.0,652,548000.0,36,Unemployed,11.44,12.3,Bachelor,Single,2,0
40,Male,700000.0,662,602000.0,36,Employed,9.14,9.2,PhD,Married,2,1
39,Female,698000.0,824,375000.0,60,Employed,4.28,4.7,Master,Married,0,0
56,Male,808000.0,544,668000.0,12,Employed,12.68,12.3,Bachelor,Single,4,0
49,Female,687000.0,758,310000.0,36,Self-employed,7.26,4.0,High School,Single,2,0
53,Female,767000.0,644,351000.0,24,Employed,9.68,7.9,Master,Married,1,0
38,Male,573000.0,520,305000.0,36,Employed,13.4,8.3,Master,Married,0,0
48,Female,1027000.0,750,589000.0,48,Employed,6.5,4.5,High School,Single,3,0
47,Male,846000.0,650,847000.0,24,Employed,9.5,10.3,Bachelor,Married,0,0
54,Male,600000.0,745,495000.0,36,Employed,6.65,6.9,PhD,Married,3,0
58,Female,728000.0,741,1266000.0,60,Unemployed,8.77,16.3,Bachelor,Married,0,1
26,Male,895000.0,699,554000.0,48,Employed,8.03,5.8,Bachelor,Single,1,0
49,Female,753000.0,759,523000.0,36,Employed,6.23,4.8,PhD,Single,2,0
30,Male,668000.0,710,840000.0,24,Self-employed,8.7,12.9,High School,Married,2,0
46,Female,845000.0,637,523000.0,36,Employed,9.89,7.7,PhD,Married,0,0
39,Male,936000.0,748,1419000.0,48,Employed,6.56,13.9,Master,Married,0,0
40,Female,589000.0,712,531000.0,48,Employed,7.64,9.5,Bachelor,Married,0,0
41,Male,1006000.0,473,229000.0,24,Employed,14.81,4.3,High School,Married,0,1
48,Female,704000.0,800,952000.0,36,Employed,5.0,7.7,High School,Married,1,1
41,Female,844000.0,702,904000.0,12,Employed,7.94,9.9,Bachelor,Married,0,1
51,Male,869000.0,788,1035000.0,12,Employed,5.36,8.1,Master,Divorced,4,0
42,Female,735000.0,792,272000.0,36,Self-employed,6.24,3.6,Bachelor,Divorced,2,0
31,Male,618000.0,678,314000.0,24,Employed,8.66,6.4,Master,Married,1,0
52,Female,814000.0,693,434000.0,12,Employed,8.21,8.2,Master,Married,0,0
39,Male,1469000.0,671,692000.0,48,Employed,8.87,4.9,Bachelor,Married,1,0
43,Female,607000.0,679,977000.0,36,Employed,8.63,14.7,PhD,Single,0,0
50,Female,1540000.0,797,1166000.0,48,Self-employed,6.09,5.8,Master,Married,4,0
41,Male,787000.0,762,570000.0,36,Employed,6.14,6.2,PhD,Married,0,1
30,Male,824000.0,581,645000.0,48,Self-employed,12.57,10.5,High School,Divorced,1,0
42,Male,641000.0,717,588000.0,36,Employed,7.49,9.2,Master,Divorced,0,0
60,Female,745000.0,847,209000.0,24,Employed,3.59,2.0,Bachelor,Married,0,0
48,Male,758000.0,714,403000.0,36,Self-employed,8.58,6.5,PhD,Married,2,0
49,Male,668000.0,762,281000.0,24,Employed,6.14,7.2,Bachelor,Married,4,0
48,Female,819000.0,757,722000.0,48,Employed,6.29,6.9,Bachelor,Married,2,0
37,Male,744000.0,655,431000.0,36,Self-employed,10.35,8.8,Bachelor,Married,1,0
43,Female,1615000.0,660,1076000.0,24,Employed,9.2,6.5,High School,Married,2,0
51,Male,657000.0,745,221000.0,36,Employed,6.65,3.1,High School,Married,0,0
33,Male,850000.0,691,508000.0,60,Self-employed,9.27,9.4,Bachelor,Single,1,1
39,Female,908000.0,708,1085000.0,12,Employed,7.76,10.8,PhD,Married,0,0
39,Male,635000.0,742,915000.0,24,Employed,6.74,12.3,High School,Married,0,1
43,Male,1059000.0,759,1091000.0,48,Employed,6.23,8.4,Bachelor,Single,3,0
65,Female,830000.0,633,313000.0,24,Employed,10.01,4.9,PhD,Married,0,0
31,Male,462000.0,590,521000.0,12,Employed,11.3,16.7,Bachelor,Single,1,0
45,Female,1055000.0,639,960000.0,36,Employed,9.83,10.5,PhD,Divorced,3,0
36,Female,619000.0,693,403000.0,36,Employed,8.21,6.4,Bachelor,Married,3,1
63,Male,710000.0,653,220000.0,36,Self-employed,10.41,6.8,Bachelor,Married,3,1
33,Male,1029000.0,707,1131000.0,36,Employed,7.79,10.8,High School,Single,2,0
42,Female,771000.0,535,341000.0,60,Employed,12.95,6.5,PhD,Married,0,0
51,Male,1169000.0,693,941000.0,48,Employed,8.21,7.7,PhD,Single,1,0
50,Male,1291000.0,659,880000.0,60,Employed,9.23,7.1,Master,Married,2,0
43,Female,716000.0,699,1056000.0,36,Employed,8.03,15.2,High School,Married,3,0
41,Male,1091000.0,673,693000.0,12,Employed,8.81,6.1,PhD,Single,0,0
42,Female,694000.0,637,445000.0,60,Employed,9.89,16.8,PhD,Single,2,0
39,Male,1869000.0,800,3000000.0,12,Employed,5.0,8.6,Bachelor,Single,2,1
37,Male,690000.0,605,324000.0,48,Employed,10.85,7.6,Master,Married,1,1
44,Male,1192000.0,734,1256000.0,12,Employed,6.98,9.4,PhD,Married,3,1
39,Female,1104000.0,809,779000.0,48,Employed,4.73,4.3,Bachelor,Married,1,0
39,Female,928000.0,700,424000.0,60,Unemployed,10.0,5.8,High School,Married,1,0
49,Female,730000.0,790,552000.0,36,Employed,5.3,5.3,PhD,Single,3,0
63,Male,878000.0,580,734000.0,24,Employed,11.6,10.6,Bachelor,Married,1,0
47,Male,536000.0,690,711000.0,24,Employed,8.3,13.6,PhD,Single,2,1
32,Male,880000.0,681,1232000.0,36,Employed,8.57,13.3,Bachelor,Married,2,0
31,Male,914000.0,457,413000.0,24,Employed,15.29,7.9,High School,Married,0,0
61,Male,943000.0,678,423000.0,36,Unemployed,10.66,5.8,Bachelor,Married,2,1
40,Female,458000.0,659,263000.0,36,Employed,9.23,8.8,Master,Married,1,0
32,Male,587000.0,731,259000.0,36,Employed,7.07,4.5,High School,Married,0,0
47,Female,710000.0,815,499000.0,36,Self-employed,5.55,5.4,Bachelor,Single,0,0
48,Male,947000.0,559,480000.0,36,Employed,12.23,8.2,High School,Married,1,1
49,Female,950000.0,649,876000.0,24,Employed,9.53,10.2,Master,Married,3,0
39,Male,801000.0,678,243000.0,48,Employed,8.66,3.5,PhD,Married,2,0
27,Male,993000.0,681,493000.0,48,Employed,8.57,5.4,Master,Single,1,0
63,Male,713000.0,759,385000.0,24,Employed,6.23,5.5,Master,Married,4,0
38,Male,1017000.0,678,1221000.0,24,Employed,8.66,12.3,Bachelor,Married,1,0
49,Male,1006000.0,504,350000.0,48,Employed,13.88,5.6,Bachelor,Single,0,1
50,Male,979000.0,741,783000.0,24,Unemployed,8.77,7.9,Bachelor,Married,3,1
48,Male,825000.0,793,591000.0,12,Employed,5.21,4.8,Master,Married,4,0
40,Female,1594000.0,694,1808000.0,36,Employed,8.18,9.8,PhD,Divorced,3,0
39,Female,982000.0,710,907000.0,24,Employed,7.7,8.6,Master,Married,3,1
47,Female,674000.0,597,439000.0,24,Self-employed,12.09,10.3,PhD,Single,3,0
56,Male,959000.0,617,476000.0,60,Employed,10.49,7.3,Master,Married,4,0
61,Female,1136000.0,622,358000.0,24,Employed,10.34,4.3,High School,Single,2,1
33,Female,697000.0,675,525000.0,60,Employed,8.75,7.4,Bachelor,Single,0,1
35,Male,1192000.0,810,1177000.0,24,Employed,4.7,6.0,PhD,Married,2,0
60,Male,1010000.0,696,376000.0,48,Employed,8.12,4.3,PhD,Divorced,0,0
51,Male,533000.0,608,202000.0,36,Employed,10.76,6.4,Bachelor,Divorced,0,1
56,Male,974000.0,632,701000.0,12,Employed,10.04,7.9,Master,Married,0,0
37,Male,744000.0,663,578000.0,48,Employed,9.11,8.5,Bachelor,Single,1,0
47,Male,1020000.0,720,478000.0,48,Employed,7.4,4.1,High School,Married,1,1
50,Female,1177000.0,677,620000.0,24,Self-employed,9.69,6.4,PhD,Married,1,1
49,Female,923000.0,665,307000.0,48,Self-employed,10.05,4.4,PhD,Single,0,0
43,Female,1504000.0,706,2053000.0,36,Employed,7.82,11.3,Bachelor,Married,1,0
27,Female,763000.0,624,288000.0,48,Employed,10.28,4.6,High School,Married,1,1
47,Male,1049000.0,555,791000.0,48,Employed,12.35,11.2,Master,Married,3,0
38,Female,1087000.0,500,584000.0,12,Employed,14.0,8.5,Bachelor,Married,2,0
44,Female,833000.0,627,997000.0,24,Employed,10.19,13.7,High School,Married,2,0
62,Male,1149000.0,563,487000.0,36,Employed,12.11,5.9,High School,Married,1,1
42,Female,722000.0,651,486000.0,60,Self-employed,10.47,7.8,High School,Single,1,1
55,Female,795000.0,758,303000.0,36,Employed,6.26,3.5,Master,Married,4,1
36,Male,592000.0,743,207000.0,36,Employed,6.71,4.0,Bachelor,Single,1,0
49,Female,936000.0,717,871000.0,12,Employed,7.49,8.5,High School,Married,1,0
64,Male,1005000.0,782,382000.0,48,Employed,5.54,3.1,PhD,Married,1,0
33,Male,1226000.0,636,714000.0,36,Employed,9.92,6.5,PhD,Married,0,0
26,Male,1046000.0,793,1290000.0,48,Employed,5.21,7.0,High School,Married,2,0
43,Female,788000.0,667,748000.0,60,Employed,8.99,10.1,High School,Single,0,1
32,Female,598000.0,667,300000.0,24,Employed,8.99,5.9,Bachelor,Married,1,0
51,Female,999000.0,669,360000.0,24,Self-employed,9.93,5.9,High School,Married,1,1
58,Male,1270000.0,566,956000.0,60,Employed,12.02,10.1,High School,Married,1,0
43,Male,1083000.0,834,1646000.0,24,Self-employed,4.98,9.0,Bachelor,Divorced,3,0
39,Female,1202000.0,587,552000.0,48,Employed,11.39,6.1,PhD,Single,0,0
43,Female,804000.0,652,376000.0,48,Self-employed,10.44,6.5,PhD,Married,0,0
51,Male,774000.0,646,402000.0,36,Employed,9.62,6.0,Master,Divorced,0,0
26,Male,649000.0,552,495000.0,24,Self-employed,13.44,11.3,Master,Single,0,0
47,Female,852000.0,592,948000.0,24,Employed,11.24,13.9,Master,Married,3,0
48,Female,850000.0,527,291000.0,36,Employed,13.19,6.4,Bachelor,Married,3,0
48,Male,923000.0,639,331000.0,24,Employed,9.83,4.0,Bachelor,Married,1,0
38,Male,808000.0,787,2013000.0,36,Employed,5.39,14.6,Master,Married,0,0
50,Female,843000.0,652,511000.0,36,Employed,9.44,9.3,Master,Married,1,1
32,Female,660000.0,580,447000.0,36,Self-employed,12.6,10.8,High School,Married,0,0
37,Male,1137000.0,725,601000.0,36,Employed,7.25,6.1,High School,Single,3,0
56,Male,913000.0,847,915000.0,60,Employed,3.59,4.6,PhD,Married,2,0
51,Female,836000.0,621,839000.0,36,Employed,10.37,11.5,Bachelor,Single,0,0
27,Male,650000.0,635,480000.0,36,Employed,9.95,10.3,Bachelor,Single,1,0
38,Male,596000.0,832,1117000.0,60,Employed,4.04,10.3,Bachelor,Married,2,0
37,Male,1298000.0,603,698000.0,36,Employed,10.91,6.7,Bachelor,Divorced,2,1
39,Male,1002000.0,694,613000.0,60,Self-employed,9.18,6.3,High School,Married,2,0
38,Female,561000.0,624,396000.0,24,Employed,10.28,11.1,High School,Married,2,0
31,Male,1050000.0,812,1007000.0,48,Self-employed,5.64,9.4,Master,Divorced,1,0
44,Female,1150000.0,837,1009000.0,36,Employed,3.89,3.9,High School,Single,0,0
51,Male,910000.0,770,403000.0,48,Self-employed,6.9,5.7,Master,Single,1,0
47,Male,1478000.0,645,1111000.0,48,Employed,9.65,7.9,High School,Single,3,0
49,Male,929000.0,668,527000.0,24,Employed,8.96,6.2,High School,Married,4,0
32,Female,567000.0,624,281000.0,36,Employed,10.28,7.5,PhD,Single,1,0
61,Female,1008000.0,795,777000.0,48,Employed,5.15,4.6,Master,Married,4,1
54,Male,952000.0,805,490000.0,12,Employed,4.85,3.7,Master,Single,1,0
53,Female,754000.0,672,318000.0,48,Employed,8.84,4.4,High School,Single,3,0
54,Female,1053000.0,728,304000.0,24,Employed,7.16,3.5,High School,Married,3,1
59,Female,619000.0,598,912000.0,60,Employed,11.06,22.2,Master,Married,2,1
46,Male,1183000.0,676,1033000.0,24,Employed,8.72,8.4,High School,Married,2,0
37,Female,658000.0,722,442000.0,36,Employed,7.34,6.6,Master,Divorced,3,0
48,Male,675000.0,664,338000.0,24,Unemployed,11.08,7.2,Bachelor,Married,1,1
51,Male,850000.0,657,215000.0,24,Employed,9.29,4.7,Master,Single,1,0
51,Female,999000.0,389,341000.0,36,Employed,17.33,7.4,Master,Married,1,0
45,Male,903000.0,767,937000.0,36,Employed,5.99,8.3,Bachelor,Married,0,0
31,Male,663000.0,795,791000.0,12,Employed,5.15,7.5,Bachelor,Single,1,0
42,Male,739000.0,830,785000.0,48,Self-employed,5.1,7.4,Master,Married,0,1
59,Female,686000.0,744,533000.0,12,Unemployed,8.68,7.1,Master,Married,0,0
47,Female,813000.0,703,1065000.0,48,Self-employed,8.91,13.7,High School,Married,3,1
46,Male,1219000.0,632,677000.0,36,Self-employed,11.04,6.7,Bachelor,Single,0,1
39,Female,841000.0,849,1135000.0,36,Unemployed,5.53,8.7,Bachelor,Divorced,0,0
42,Male,1119000.0,712,662000.0,24,Employed,7.64,6.1,Bachelor,Married,0,0
57,Male,1431000.0,734,709000.0,36,Self-employed,7.98,4.3,High School,Married,0,0
49,Female,745000.0,734,352000.0,36,Employed,6.98,6.1,PhD,Divorced,3,0
53,Male,839000.0,780,406000.0,24,Employed,5.6,4.1,Bachelor,Divorced,0,0
44,Male,1838000.0,463,1300000.0,24,Employed,15.11,12.0,PhD,Married,1,0
48,Male,1398000.0,617,644000.0,12,Employed,10.49,5.4,Master,Married,1,1
38,Female,556000.0,730,259000.0,12,Employed,7.1,4.2,High School,Married,0,0
50,Male,982000.0,797,1048000.0,12,Employed,5.09,6.6,High School,Married,1,0
43,Female,854000.0,735,712000.0,24,Employed,6.95,7.7,PhD,Married,1,1
43,Female,1110000.0,670,1178000.0,36,Employed,8.9,11.0,Bachelor,Divorced,0,1
49,Male,717000.0,658,601000.0,36,Employed,9.26,8.7,High School,Married,1,0
60,Female,734000.0,749,388000.0,36,Self-employed,7.53,4.7,PhD,Married,5,1
31,Male,675000.0,750,508000.0,24,Employed,6.5,6.4,Bachelor,Married,0,0
54,Male,763000.0,716,567000.0,36,Unemployed,9.52,9.1,Bachelor,Married,0,0
39,Female,1094000.0,639,482000.0,36,Employed,9.83,5.7,Bachelor,Married,0,0
43,Female,631000.0,809,309000.0,36,Self-employed,5.73,7.0,Master,Single,0,0
27,Male,672000.0,703,349000.0,48,Employed,7.91,5.6,High School,Married,0,0
40,Male,549000.0,763,1131000.0,36,Employed,6.11,13.5,Bachelor,Married,0,0
45,Male,1187000.0,615,624000.0,24,Employed,10.55,7.4,Bachelor,Single,3,0
30,Male,1259000.0,653,1506000.0,36,Employed,9.41,12.3,Master,Married,0,1
45,Male,785000.0,790,485000.0,24,Unemployed,7.3,6.3,Master,Married,2,0
59,Male,833000.0,532,724000.0,60,Employed,13.04,13.4,Bachelor,Married,4,0
33,Female,951000.0,694,1005000.0,48,Self-employed,9.18,12.1,Master,Single,2,0
52,Male,1426000.0,687,1534000.0,36,Employed,8.39,9.9,Bachelor,Divorced,1,1
43,Male,967000.0,752,843000.0,60,Employed,6.44,7.8,Bachelor,Married,0,0
49,Female,725000.0,636,917000.0,36,Employed,9.92,14.7,PhD,Single,3,0
39,Female,565000.0,617,424000.0,36,Employed,10.49,9.4,Bachelor,Married,0,0
35,Male,616000.0,809,1113000.0,12,Unemployed,6.73,13.9,PhD,Single,1,0
35,Male,849000.0,708,316000.0,36,Employed,7.76,4.8,Master,Married,2,0
31,Female,678000.0,570,475000.0,48,Employed,11.9,9.6,High School,Single,1,0
36,Male,884000.0,608,628000.0,48,Employed,10.76,9.8,Master,Married,0,0
49,Male,751000.0,849,407000.0,36,Employed,3.53,3.6,High School,Divorced,4,0
56,Female,688000.0,609,564000.0,36,Employed,10.73,10.9,Bachelor,Single,3,0
54,Male,665000.0,717,260000.0,36,Employed,7.49,6.6,Master,Married,1,0
49,Male,1464000.0,672,743000.0,48,Employed,8.84,5.5,PhD,Single,4,0
33,Male,1104000.0,794,399000.0,36,Unemployed,7.18,3.7,High School,Married,1,1
39,Male,1530000.0,753,2412000.0,36,Employed,6.41,10.9,PhD,Single,1,1
40,Male,1000000.0,714,633000.0,36,Employed,7.58,5.9,PhD,Married,2,1
38,Female,742000.0,467,1162000.0,48,Employed,14.99,25.4,High School,Married,0,1
45,Male,1329000.0,791,1473000.0,48,Employed,5.27,7.6,PhD,Single,1,0
46,Male,855000.0,678,711000.0,12,Employed,8.66,8.2,Bachelor,Divorced,3,0
41,Male,906000.0,812,544000.0,24,Employed,4.64,3.7,High School,Divorced,0,1
41,Female,837000.0,690,372000.0,48,Employed,8.3,6.4,PhD,Married,3,0
54,Male,502000.0,737,460000.0,48,Employed,6.89,8.1,Bachelor,Single,0,0
