Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default,Loan_To_Income_Ratio,Monthly_Payment,Payment_To_Income_Ratio,Credit_Score_Group,Income_Group,Term_Category,Gender_Encoded,Employment_Status_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Credit_Score_Group_Encoded,Income_Group_Encoded,Term_Category_Encoded
40,Male,588000.0,650,970000.0,48,Employed,9.5,17.1,Master,Married,1,0,1.6496598639455782,24369.44257080787,0.49733556266954837,Low,Very_Low,Long,1,0,2,1,1,4,0
34,Female,1280000.0,649,857000.0,36,Unemployed,11.53,9.3,Bachelor,Married,0,0,0.66953125,28272.666579615874,0.2650562491838988,Low,Very_High,Medium,0,2,0,1,1,3,1
49,Female,1066000.0,667,765000.0,24,Employed,8.99,7.6,Bachelor,Married,4,1,0.7176360225140713,34945.317987891736,0.39338069029521655,Low,High,Medium,0,0,0,1,1,0,1
51,Female,771000.0,740,370000.0,24,Self-employed,7.8,5.3,Bachelor,Divorced,0,1,0.4798962386511025,16700.368005285825,0.2599279066970556,High,Low,Medium,0,1,0,0,0,1,1
40,Male,1474000.0,707,732000.0,24,Self-employed,8.79,5.0,PhD,Married,3,0,0.4966078697421981,33370.74591703615,0.271675000681434,Medium,Very_High,Medium,1,1,3,1,2,3,1
48,Female,567000.0,809,516000.0,48,Employed,4.73,6.4,Bachelor,Married,4,1,0.91005291005291,11820.10835268141,0.2501610233371727,Very_High,Very_Low,Long,0,0,0,1,3,4,0
42,Male,736000.0,501,321000.0,60,Employed,13.97,7.3,Master,Single,1,0,0.4361413043478261,7464.116911221856,0.12169755833513896,Very_Low,Low,Long,1,0,2,2,4,1,0
50,Female,648000.0,741,719000.0,36,Unemployed,8.77,13.4,Bachelor,Married,1,0,1.1095679012345678,22787.120216660172,0.42198370771592913,High,Very_Low,Medium,0,2,0,1,0,4,1
37,Male,950000.0,649,1350000.0,24,Employed,9.53,15.4,Bachelor,Married,2,1,1.4210526315789473,62003.20465736485,0.7831983746193454,Low,High,Medium,1,0,0,1,1,0,1
57,Male,683000.0,603,494000.0,24,Employed,10.91,9.5,Master,Married,3,0,0.7232796486090776,23003.635898190187,0.40416344184228736,Very_Low,Very_Low,Medium,1,0,2,1,4,4,1
39,Male,963000.0,694,692000.0,48,Employed,8.18,7.0,Master,Married,2,0,0.7185877466251298,16952.272006464747,0.21124326487806538,Medium,High,Long,1,0,2,1,2,0,0
41,Female,803000.0,692,288000.0,24,Employed,8.24,4.5,High School,Married,0,0,0.3586550435865504,13057.007068578374,0.1951233933037864,Medium,Medium,Medium,0,0,1,1,2,2,1
30,Female,708000.0,586,613000.0,60,Employed,11.42,11.6,Bachelor,Divorced,1,0,0.865819209039548,13456.861937005871,0.22808240571196392,Very_Low,Low,Long,0,0,0,0,4,1,0
33,Male,931000.0,611,366000.0,36,Self-employed,11.67,5.4,Bachelor,Married,1,0,0.39312567132116005,12098.831214785623,0.15594626700045916,Very_Low,High,Medium,1,1,0,1,4,0,1
45,Male,797000.0,669,444000.0,48,Self-employed,9.93,6.1,Bachelor,Single,3,0,0.5570890840652447,11246.066932193593,0.16932597639438282,Low,Low,Long,1,1,0,2,1,1,0
39,Female,632000.0,669,669000.0,36,Self-employed,9.93,11.8,Master,Divorced,3,0,1.0585443037974684,21564.76849607316,0.4094576296722752,Low,Very_Low,Medium,0,1,2,0,1,4,1
54,Male,2416000.0,646,2584000.0,36,Employed,9.62,10.8,High School,Married,0,0,1.0695364238410596,82918.16651304734,0.41184519791248675,Low,Very_High,Medium,1,0,1,1,1,3,1
27,Female,698000.0,591,349000.0,36,Employed,11.27,6.8,Master,Married,0,0,0.5,11470.487827953879,0.19720036380436468,Very_Low,Low,Medium,0,0,2,1,4,1,1
42,Male,516000.0,435,215000.0,48,Employed,15.95,10.1,Master,Married,0,1,0.4166666666666667,6087.656139806249,0.1415733986001453,Very_Low,Very_Low,Long,1,0,2,1,4,4,0
41,Male,676000.0,831,395000.0,48,Employed,4.07,4.0,Bachelor,Married,1,0,0.584319526627219,8931.10489378275,0.1585403235582737,Very_High,Very_Low,Long,1,0,0,1,3,4,0
27,Female,571000.0,817,273000.0,36,Self-employed,5.49,8.0,Bachelor,Single,2,0,0.47810858143607704,8242.249907675503,0.17321716093188447,Very_High,Very_Low,Medium,0,1,0,2,3,4,1
34,Female,1083000.0,687,563000.0,36,Employed,8.39,5.2,High School,Married,0,0,0.5198522622345337,17743.841152938727,0.19660765820430723,Medium,High,Medium,0,0,1,1,2,0,1
43,Male,941000.0,846,401000.0,60,Self-employed,4.62,3.3,Bachelor,Single,3,1,0.4261424017003188,7497.751314643562,0.0956142569348807,Very_High,High,Long,1,1,0,2,3,0,0
45,Male,970000.0,732,956000.0,60,Employed,7.04,8.0,Master,Divorced,0,0,0.9855670103092784,18947.99270149405,0.23440815713188518,High,High,Long,1,0,2,0,0,0,0
42,Female,767000.0,548,534000.0,36,Self-employed,13.56,11.4,Bachelor,Single,1,0,0.6962190352020861,18136.944361289683,0.28375923381418017,Very_Low,Low,Medium,0,1,0,2,4,1,1
46,Male,798000.0,577,624000.0,12,Employed,11.69,11.7,Master,Single,1,0,0.7819548872180451,55351.19186593982,0.8323487498637567,Very_Low,Low,Short,1,0,2,2,4,1,2
47,Female,781000.0,805,403000.0,24,Employed,4.85,4.6,Bachelor,Married,4,0,0.5160051216389244,17653.110327319984,0.2712385709703455,Very_High,Low,Medium,0,0,0,1,3,1,1
26,Male,783000.0,722,341000.0,48,Employed,7.34,3.8,High School,Married,1,0,0.4355044699872286,8219.567385635179,0.12597038138904487,High,Low,Long,1,0,1,1,0,1,0
44,Female,1116000.0,779,856000.0,12,Employed,5.63,5.7,Bachelor,Married,3,0,0.7670250896057348,73527.36923149729,0.7906168734569601,Very_High,Very_High,Short,0,0,0,1,3,3,2
62,Female,1002000.0,798,786000.0,24,Employed,5.06,4.7,Master,Married,2,0,0.7844311377245509,34504.03658625921,0.41322199504502044,Very_High,High,Medium,0,0,2,1,3,0,1
45,Female,1002000.0,679,634000.0,24,Self-employed,9.63,7.1,Bachelor,Married,0,0,0.6327345309381237,29147.73157089505,0.34907462959155744,Medium,High,Medium,0,1,0,1,2,0,1
49,Male,1014000.0,530,506000.0,36,Employed,13.1,8.2,Master,Married,3,0,0.4990138067061144,17073.522037393082,0.2020535152354211,Very_Low,High,Medium,1,0,2,1,4,0,1
40,Female,1123000.0,606,1638000.0,36,Employed,10.82,16.4,High School,Married,0,0,1.458593054318789,53486.501014976246,0.5715387463755254,Very_Low,Very_High,Medium,0,0,1,1,4,3,1
52,Male,958000.0,546,676000.0,24,Employed,12.62,11.1,High School,Married,2,0,0.7056367432150313,32017.746174507698,0.4010573633550025,Very_Low,High,Medium,1,0,1,1,4,0,1
52,Male,979000.0,606,1644000.0,24,Employed,10.82,19.2,Bachelor,Married,1,0,1.67926455566905,76485.97057168397,0.9375195575691601,Very_Low,High,Medium,1,0,0,1,4,0,1
45,Female,1266000.0,670,1572000.0,48,Employed,8.9,13.9,Bachelor,Married,2,0,1.2417061611374407,39044.68528635223,0.3700918036621064,Low,Very_High,Long,0,0,0,1,1,3,0
64,Female,776000.0,577,1089000.0,60,Employed,11.69,18.0,Master,Divorced,4,1,1.4033505154639174,24053.95388540696,0.371968359052685,Very_Low,Low,Long,0,0,2,0,4,1,0
34,Female,653000.0,598,259000.0,12,Employed,11.06,8.7,Bachelor,Single,0,0,0.39663093415007655,22898.098839955965,0.42079201543563793,Very_Low,Very_Low,Short,0,0,0,2,4,4,2
27,Male,582000.0,678,519000.0,24,Employed,8.66,11.5,High School,Single,1,0,0.8917525773195877,23629.50017112977,0.48720618909545915,Medium,Very_Low,Medium,1,0,1,2,2,4,1
52,Male,929000.0,652,505000.0,36,Employed,9.44,6.1,Master,Single,0,0,0.5435952637244349,16162.479441937616,0.20877260850726737,Low,High,Medium,1,0,2,2,1,0,1
53,Male,582000.0,683,208000.0,48,Employed,8.51,4.1,Bachelor,Married,2,0,0.35738831615120276,5127.82916664599,0.10572843642569052,Medium,Very_Low,Long,1,0,0,1,2,4,0
34,Male,957000.0,674,1344000.0,48,Employed,8.78,13.7,Bachelor,Married,2,1,1.4043887147335423,33305.27433899526,0.4176209948463355,Medium,High,Long,1,0,0,1,2,0,0
39,Female,815000.0,725,508000.0,48,Employed,7.25,5.6,Master,Married,1,1,0.6233128834355828,12223.70059994947,0.17998086772931735,High,Medium,Long,0,0,2,1,0,2,0
27,Male,1188000.0,814,596000.0,48,Self-employed,5.58,5.0,High School,Single,0,0,0.5016835016835017,13882.599202797588,0.1402282747757332,Very_High,Very_High,Long,1,1,1,2,3,3,0
40,Female,702000.0,572,350000.0,24,Employed,11.84,7.4,PhD,Married,2,0,0.4985754985754986,16449.57583053423,0.2811893304364826,Very_Low,Low,Medium,0,0,3,1,4,1,1
52,Male,833000.0,567,354000.0,24,Employed,11.99,6.3,Bachelor,Married,3,0,0.4249699879951981,16662.356059245027,0.24003394082946014,Very_Low,Medium,Medium,1,0,0,1,4,2,1
45,Male,1236000.0,782,691000.0,36,Employed,5.54,3.6,Bachelor,Married,2,0,0.5590614886731392,20877.83719211366,0.20269744846712293,Very_High,Very_High,Medium,1,0,0,1,3,3,1
41,Male,1346000.0,693,837000.0,48,Self-employed,9.21,6.8,PhD,Single,2,1,0.6218424962852898,20912.342103726536,0.18643989988463477,Medium,Very_High,Long,1,1,3,2,2,3,0
42,Male,707000.0,756,1225000.0,36,Employed,6.32,11.9,Master,Married,3,0,1.7326732673267327,37444.74744157936,0.635554412021149,High,Low,Medium,1,0,2,1,0,1,1
25,Male,848000.0,616,402000.0,60,Employed,10.52,6.8,High School,Single,0,0,0.4740566037735849,8644.531344409324,0.12232827374164137,Very_Low,Medium,Long,1,0,1,2,4,2,0
40,Female,924000.0,775,1570000.0,48,Employed,5.75,11.5,Bachelor,Married,0,0,1.699134199134199,36691.8117714145,0.4765170359923961,Very_High,Medium,Long,0,0,0,1,3,2,0
48,Male,972000.0,808,1120000.0,48,Employed,4.76,6.3,Bachelor,Married,0,1,1.1522633744855968,25671.222482336696,0.3169286726214407,Very_High,High,Long,1,0,0,1,3,0,0
64,Female,855000.0,723,727000.0,12,Employed,7.31,8.5,Bachelor,Married,3,0,0.8502923976608188,63008.88771586222,0.8843352661875399,High,Medium,Short,0,0,0,1,0,2,2
55,Male,1339000.0,571,1139000.0,24,Unemployed,13.87,12.6,Master,Married,3,1,0.8506348020911128,54616.74976262588,0.48947049824608707,Very_Low,Very_High,Medium,1,2,2,1,4,3,1
28,Female,503000.0,797,385000.0,48,Employed,5.09,5.0,Bachelor,Single,1,0,0.7654075546719682,8881.982691206927,0.2118962073448969,Very_High,Very_Low,Long,0,0,0,2,3,4,0
57,Male,801000.0,764,1106000.0,24,Self-employed,7.08,13.0,High School,Married,2,1,1.3807740324594258,49558.59384663625,0.7424508441443632,High,Low,Medium,1,1,1,1,0,1,1
52,Female,1007000.0,752,957000.0,12,Employed,6.44,6.9,Bachelor,Single,3,0,0.9503475670307845,82559.24201511216,0.983824135234703,High,High,Short,0,0,0,2,0,0,2
52,Male,1009000.0,517,296000.0,60,Employed,13.49,5.5,High School,Married,0,0,0.2933597621407334,6809.389585011796,0.08098382063443167,Very_Low,High,Long,1,0,1,1,4,0,0
44,Female,1340000.0,766,1135000.0,48,Unemployed,8.02,7.9,Bachelor,Married,0,0,0.8470149253731343,27719.323524690335,0.2482327479823015,High,Very_High,Long,0,2,0,1,0,3,0
42,Female,1261000.0,586,1112000.0,24,Employed,11.42,11.2,Bachelor,Married,1,0,0.8818398096748612,52045.0174643927,0.4952737585826427,Very_Low,Very_High,Medium,0,0,0,1,4,3,1
40,Male,778000.0,618,432000.0,48,Employed,10.46,7.7,Master,Married,0,0,0.5552699228791774,11052.316707810767,0.1704727512772869,Low,Low,Long,1,0,2,1,1,1,0
31,Male,1276000.0,709,942000.0,12,Self-employed,8.73,7.0,Bachelor,Single,2,0,0.7382445141065831,82261.39298124335,0.773618115811066,Medium,Very_High,Short,1,1,0,2,2,3,2
38,Male,689000.0,631,340000.0,24,Self-employed,11.07,9.5,High School,Single,1,0,0.4934687953555878,15857.716973061664,0.2761866526512917,Low,Very_Low,Medium,1,1,1,2,1,4,1
38,Female,1135000.0,729,467000.0,36,Self-employed,8.13,5.1,PhD,Single,1,0,0.41145374449339206,14662.105562629537,0.15501785616877045,High,Very_High,Medium,0,1,3,2,0,3,1
44,Male,1593000.0,716,611000.0,48,Self-employed,8.52,4.2,Master,Single,2,0,0.38355304456999373,15065.883333680225,0.1134906465813953,Medium,Very_High,Long,1,1,2,2,2,3,0
51,Male,1296000.0,572,425000.0,12,Employed,11.84,4.4,Bachelor,Married,3,1,0.3279320987654321,37728.931563168335,0.34934195891822534,Very_Low,Very_High,Short,1,0,0,1,4,3,2
44,Male,884000.0,728,862000.0,36,Employed,7.16,7.8,PhD,Married,0,0,0.9751131221719457,26679.162022425422,0.3621605704401641,High,Medium,Medium,1,0,3,1,0,2,1
30,Male,739000.0,809,238000.0,24,Employed,4.73,3.8,PhD,Married,1,0,0.32205683355886333,10412.636136050882,0.16908204821733502,Very_High,Low,Medium,1,0,3,1,3,1,1
62,Female,644000.0,596,298000.0,60,Unemployed,13.12,6.8,High School,Married,3,1,0.46273291925465837,6798.735718964526,0.12668451650244458,Very_Low,Very_Low,Long,0,2,1,1,4,4,0
60,Male,989000.0,714,502000.0,36,Employed,7.58,5.3,Master,Married,0,0,0.5075834175935288,15633.77235344224,0.18969187890930927,Medium,High,Medium,1,0,2,1,2,0,1
53,Female,670000.0,652,388000.0,36,Employed,9.44,6.4,Bachelor,Married,3,1,0.5791044776119403,12417.904996973853,0.2224102387517705,Low,Very_Low,Medium,0,0,0,1,1,4,1
68,Female,765000.0,682,257000.0,12,Employed,8.54,3.9,High School,Married,1,0,0.3359477124183007,22420.24450364353,0.351690109861075,Medium,Low,Short,0,0,1,1,2,1,2
46,Male,639000.0,638,498000.0,36,Employed,9.86,8.6,High School,Married,0,0,0.7793427230046949,16036.345974222791,0.3011520370746064,Low,Very_Low,Medium,1,0,1,1,1,4,1
62,Female,808000.0,656,319000.0,36,Employed,9.32,5.4,Bachelor,Married,0,1,0.3948019801980198,10191.690795475368,0.15136174448725795,Low,Medium,Medium,0,0,0,1,1,2,1
31,Male,811000.0,507,772000.0,48,Employed,13.79,15.7,Bachelor,Married,1,1,0.9519112207151664,21014.80552133829,0.3109465675167195,Very_Low,Medium,Long,1,0,0,1,4,2,0
41,Female,921000.0,837,558000.0,24,Employed,3.89,3.9,Master,Married,1,0,0.6058631921824105,24203.79628109192,0.31535890919989473,Very_High,Medium,Medium,0,0,2,1,3,2,1
38,Male,709000.0,720,479000.0,60,Employed,7.4,7.1,High School,Married,0,0,0.6755994358251057,9575.431681038646,0.16206654467202222,High,Low,Long,1,0,1,1,0,1,0
37,Female,1189000.0,691,815000.0,36,Employed,8.27,6.8,PhD,Single,0,1,0.6854499579478553,25640.772983564504,0.2587798787239479,Medium,Very_High,Medium,0,0,3,2,2,3,1
35,Male,781000.0,663,580000.0,24,Employed,9.11,8.9,Master,Divorced,1,1,0.7426376440460948,26526.43272165806,0.4075764310626078,Low,Low,Medium,1,0,2,0,1,1,1
48,Male,706000.0,700,496000.0,36,Employed,8.0,7.8,Master,Single,0,0,0.7025495750708215,15542.83726886984,0.26418420287030886,Medium,Low,Medium,1,0,2,2,2,1,1
52,Female,941000.0,662,518000.0,36,Employed,9.14,5.4,Bachelor,Divorced,0,0,0.5504782146652497,16506.03400065271,0.21049140064594318,Low,High,Medium,0,0,0,0,1,0,1
47,Male,1701000.0,657,1314000.0,60,Employed,9.29,8.3,Master,Married,2,0,0.7724867724867724,27461.790802713305,0.1937339739168487,Low,Very_High,Long,1,0,2,1,1,3,0
35,Female,921000.0,683,776000.0,48,Employed,8.51,9.1,Bachelor,Married,2,0,0.8425624321389794,19130.74727556389,0.24926055082167933,Medium,Medium,Long,0,0,0,1,2,2,0
53,Male,801000.0,634,373000.0,36,Employed,9.98,5.9,Master,Single,2,0,0.4656679151061174,12032.158700038763,0.18025705917661067,Low,Low,Medium,1,0,2,2,1,1,1
48,Female,602000.0,603,455000.0,24,Employed,10.91,9.0,Bachelor,Divorced,3,1,0.7558139534883721,21187.559379912014,0.4223433763437611,Very_Low,Very_Low,Medium,0,0,0,0,4,4,1
42,Male,799000.0,704,989000.0,24,Unemployed,9.88,13.9,Master,Married,3,0,1.2377972465581977,45582.57495241732,0.6845943672453165,Medium,Low,Medium,1,2,2,1,2,1,1
49,Female,934000.0,779,975000.0,36,Employed,5.63,7.4,High School,Single,2,0,1.04389721627409,29498.20764338035,0.37899196115692096,Very_High,High,Medium,0,0,1,2,3,0,1
39,Male,754000.0,593,722000.0,48,Self-employed,12.21,13.0,Master,Married,0,0,0.9575596816976127,19087.55835963566,0.3037807696493739,Very_Low,Low,Long,1,1,2,1,4,1,0
41,Male,565000.0,512,339000.0,48,Employed,13.64,10.5,Master,Married,1,0,0.6,9202.572780835317,0.19545287322128105,Very_Low,Very_Low,Long,1,0,2,1,4,4,0
58,Male,726000.0,626,313000.0,24,Employed,10.22,7.2,Master,Married,3,0,0.43112947658402206,14475.164858634878,0.23925892328322113,Low,Low,Medium,1,0,2,1,1,1,1
39,Female,1377000.0,836,774000.0,24,Employed,3.92,5.1,High School,Single,1,0,0.5620915032679739,33583.336642178445,0.2926652430690932,Very_High,Very_High,Medium,0,0,1,2,3,3,1
44,Male,1381000.0,775,1193000.0,36,Employed,5.75,5.9,Bachelor,Single,2,0,0.8638667632150615,36158.38746206125,0.3141930843915532,Very_High,Very_High,Medium,1,0,0,2,3,3,1
57,Female,717000.0,714,789000.0,60,Employed,7.58,10.3,Bachelor,Single,1,1,1.100418410041841,15839.953008296385,0.2651038160384332,Medium,Low,Long,0,0,0,2,2,1,0
50,Female,1075000.0,811,3000000.0,36,Employed,4.67,13.8,Bachelor,Single,4,0,2.7906976744186047,89468.87791386413,0.9987223581082507,Very_High,High,Medium,0,0,0,2,3,0,1
31,Male,595000.0,678,643000.0,36,Employed,8.66,10.9,High School,Single,0,0,1.080672268907563,20345.631512017,0.41033206410790585,Medium,Very_Low,Medium,1,0,1,2,2,4,1
35,Female,1339000.0,838,659000.0,36,Employed,3.86,2.7,High School,Single,1,1,0.4921583271097834,19415.291430140373,0.17399813081529833,Very_High,Very_High,Medium,0,0,1,2,3,3,1
26,Male,868000.0,640,406000.0,24,Employed,9.8,7.1,Master,Single,0,0,0.46774193548387094,18697.384476757314,0.25848918631461726,Low,Medium,Medium,1,0,2,2,1,2,1
48,Male,1173000.0,624,2381000.0,36,Self-employed,11.28,24.4,High School,Divorced,2,0,2.029838022165388,78266.97983986384,0.8006852157530827,Low,Very_High,Medium,1,1,1,0,1,3,1
43,Female,566000.0,724,365000.0,48,Employed,7.28,10.3,PhD,Married,2,0,0.6448763250883393,8787.873098750677,0.18631533071556206,High,Very_Low,Long,0,0,3,1,0,4,0
34,Female,1029000.0,662,697000.0,60,Employed,9.14,6.7,Bachelor,Married,1,0,0.6773566569484937,14515.978197218374,0.1692825445739752,Low,High,Long,0,0,0,1,1,0,0
62,Female,909000.0,721,431000.0,36,Self-employed,8.37,4.6,Master,Married,5,0,0.47414741474147415,13579.66104779611,0.17926945277618625,High,Medium,Medium,0,1,2,1,0,2,1
45,Male,1126000.0,643,1586000.0,24,Employed,9.71,15.5,High School,Single,3,0,1.4085257548845471,72973.75033621611,0.7776953854658911,Low,Very_High,Medium,1,0,1,2,1,3,1
38,Male,1129000.0,719,1005000.0,36,Employed,7.43,8.8,PhD,Married,3,0,0.8901682905225864,31229.449780483417,0.33193392149318074,High,Very_High,Medium,1,0,3,1,0,3,1
45,Male,877000.0,634,407000.0,48,Employed,9.98,6.0,High School,Married,3,0,0.4640820980615735,10318.662710655064,0.14119036776266908,Low,Medium,Long,1,0,1,1,1,2,0
49,Female,742000.0,533,280000.0,12,Employed,13.01,5.1,High School,Married,2,0,0.37735849056603776,25010.150879707402,0.40447683363408193,Very_Low,Low,Short,0,0,1,1,4,1,2
32,Male,1059000.0,804,935000.0,48,Employed,4.88,5.1,High School,Divorced,1,0,0.882908404154863,21481.601041022626,0.24341757553566715,Very_High,High,Long,1,0,1,0,3,0,0
39,Female,827000.0,793,640000.0,48,Employed,5.21,5.7,High School,Married,3,1,0.7738814993954051,14799.70726796258,0.21474786845894914,Very_High,Medium,Long,0,0,1,1,3,2,0
53,Male,707000.0,831,826000.0,36,Employed,4.07,5.8,Bachelor,Married,0,0,1.1683168316831682,24412.540929955776,0.4143571303528562,Very_High,Low,Medium,1,0,0,1,3,1,1
44,Male,673000.0,743,628000.0,36,Self-employed,7.71,9.2,Master,Divorced,0,1,0.9331352154531947,19595.33022542337,0.3493966756390497,High,Very_Low,Medium,1,1,2,0,0,4,1
46,Male,602000.0,735,384000.0,48,Employed,6.95,9.6,Bachelor,Married,3,0,0.6378737541528239,9186.452736297986,0.1831186591953087,High,Very_Low,Long,1,0,0,1,0,4,0
43,Male,741000.0,705,407000.0,36,Employed,7.85,7.6,Master,Divorced,2,1,0.5492577597840755,12725.755943244501,0.2060851164897895,Medium,Low,Medium,1,0,2,0,2,1,1
29,Male,1180000.0,581,664000.0,12,Unemployed,13.57,9.2,Master,Single,0,0,0.5627118644067797,59484.38667119471,0.6049259661477429,Very_Low,Very_High,Short,1,2,2,2,4,3,2
36,Female,879000.0,607,432000.0,24,Employed,10.79,6.6,PhD,Divorced,2,1,0.49146757679180886,20092.493107112703,0.2743002471960779,Very_Low,Medium,Medium,0,0,3,0,4,2,1
43,Female,738000.0,638,450000.0,24,Self-employed,10.86,7.9,High School,Married,2,0,0.6097560975609756,20944.289938864542,0.34055755998153725,Low,Low,Medium,0,1,1,1,1,1,1
37,Male,1084000.0,795,830000.0,48,Employed,5.15,5.6,High School,Married,3,0,0.7656826568265682,19170.762211610217,0.21222245990712418,Very_High,High,Long,1,0,1,1,3,0,0
30,Male,645000.0,601,274000.0,36,Employed,10.97,6.5,High School,Single,0,0,0.4248062015503876,8966.51629931674,0.16681890789426493,Very_Low,Very_Low,Medium,1,0,1,2,4,4,1
55,Male,914000.0,808,946000.0,36,Employed,4.76,6.3,Bachelor,Single,4,1,1.0350109409190371,28250.64525949336,0.37090562703930013,Very_High,Medium,Medium,1,0,0,2,3,2,1
65,Female,877000.0,696,513000.0,48,Employed,8.12,5.4,Bachelor,Single,1,0,0.5849486887115165,12552.745664652215,0.17175934774894708,Medium,Medium,Long,0,0,0,2,2,2,0
53,Male,1122000.0,743,569000.0,36,Self-employed,7.71,4.7,Bachelor,Married,2,0,0.5071301247771836,17754.367672397926,0.18988628526628798,High,Very_High,Medium,1,1,0,1,0,3,1
55,Female,617000.0,573,317000.0,48,Employed,11.81,8.9,Bachelor,Married,2,0,0.513776337115073,8318.284046702303,0.1617818615241939,Very_Low,Very_Low,Long,0,0,0,1,4,4,0
38,Male,666000.0,632,477000.0,36,Employed,10.04,8.2,Master,Single,0,0,0.7162162162162162,15400.40779736851,0.277484825177811,Low,Very_Low,Medium,1,0,2,2,1,4,1
62,Male,631000.0,825,512000.0,36,Employed,4.25,5.6,Bachelor,Divorced,4,0,0.8114104595879557,15173.28667259629,0.28855695732354275,Very_High,Very_Low,Medium,1,0,0,0,3,4,1
37,Female,775000.0,632,605000.0,36,Employed,10.04,9.7,Bachelor,Married,0,0,0.7806451612903226,19533.01198618019,0.3024466372053707,Low,Low,Medium,0,0,0,1,1,1,1
61,Male,1324000.0,640,1316000.0,60,Employed,9.8,10.9,High School,Married,4,0,0.9939577039274925,27831.781835459566,0.2522517991129266,Low,Very_High,Long,1,0,1,1,1,3,0
69,Female,820000.0,610,970000.0,48,Employed,10.7,14.6,Bachelor,Married,5,0,1.1829268292682926,24929.073218029775,0.36481570562970406,Very_Low,Medium,Long,0,0,0,1,4,2,0
50,Male,762000.0,582,526000.0,12,Unemployed,13.54,11.5,Master,Married,3,1,0.6902887139107612,47114.25247311713,0.7419567318601122,Very_Low,Low,Short,1,2,2,1,4,1,2
65,Male,1193000.0,622,488000.0,60,Employed,10.34,5.0,Master,Single,5,0,0.4090528080469405,10450.385769592822,0.10511704043178026,Low,Very_High,Long,1,0,2,2,1,3,0
46,Male,1216000.0,725,766000.0,48,Employed,7.25,5.0,PhD,Married,4,0,0.6299342105263158,18431.800510947432,0.18189276820013914,High,Very_High,Long,1,0,3,1,0,3,0
39,Female,820000.0,681,367000.0,24,Employed,8.57,4.8,Master,Married,0,0,0.4475609756097561,16693.987058584487,0.2443022496378218,Medium,Medium,Medium,0,0,2,1,2,2,1
